Rating, Review
9.7,Khách sạn đẹp^ phòng sạch sẽ. Phòng đẹp^ rộng^ ngủ được cả gia đình. Khách sạn to^ có vườn khá đẹp. Gỉa cả vừa phải. Gần biển ( đi bộ qua đường là thấy biển). Hợp với du lịch gia đình
9.0,Rất hài lòng. 
9.0,khách sạn tuyệt vời. 
10.0,Chu đáo^ cảm nhậ tuyệt.... 
8.4,Tuyệt vời. hài lòng
8.0,Rất tốt. 
4.0,Nhân viên quá tê. Ko them lang nghe y kien khach hang. Dat phong 3 nguoi ^ thong bao gia tien phong.ma khi o 3 nguoi bi phu thu ma ko thong bao khi check in. Van de chinh ko phai la tien^ van de chinh la cach ung su voi khach hang giong nhu la khach hang sai vay. Thu hoi di an to pho 50k khi tinh tien 60k lai noi kh ko hoi truoc
6.0,Dễ chịu. 
6.4,Khách sạn đang xuống cấp^ dịch vụ ko tốt. Ở đây lần thứ 2. Lần đầu tiên là đang xây^ khá hài lòng nên quyết định ở lần nữa. Nhưng lần này ko đc good lắm.. Hệ thống thông hơi trong nhà tắm ko hoạt động (book 3 phòng đều bị). Gọi điện sửa thì sửa đc 1 phòng^ 2 phòng kia ko thấy ai quan tâm.. Tủ két sắt có mã số nhưng không xài đc^ phải hỏi lễ tân để lấy chìa khoá. Mình gọi đt xuống lễ tân hỏi thì nhân viên(nữ) trả lời cộc lốc^ thô lỗ. Nước nóng không nóng (đợi 5 phút cũng ko nóng) cả 3 phòng. Bồn tắm xây bị hở^ không khít với tường^ nên nhìn hơi dơ ở các khoảng hở. Khăn^ trải giường không sạch^ mới lấy ra là nhìn thấy liền 2-3 vết dơ. Hành lang tối^ tường hành lang thì bị rách (chắc do lúc xây dựng) nên tạo cảm giác cũ kĩ. Nếu không cải tiến^ khách sạn sẽ xuống cấp nhanh và sẽ không bao giờ quay lại nữa
8.0,tốt. 
7.3,New Wave chỉ đạt tiêu chuẩn 3 sao. 1/. Hệ thống đèn chiếu sáng khó sử dụng^ nhất là người già không sử dụng được.. 2/. Tách biệt giữa khu vực tắm và khu vực bồn cầu trong WC gây nhiều bất tiện.. 3/. WC không có tay sen tắm.. 4/. Bài trí vật dụng trong WC xấu.. 5/. Phòng ngủ có muỗi.. 6/. Nhân viên phòng phục vụ có vẻ ngượng ép^ không vui vẻ.
6.0,Tạm được. 
7.3,Cũng tạm được. Phòng đẹp^ nhưng do chưa xây xong nên công trình bên còn ngổn ngang^ hành lang rất tôi do ban ngày KS ko mở đèn. Nước trong phòng tắm rất yếu^ hệ thống nước nóng không ổn định. Thức ăn sáng không ngon.
5.0,Tàm tạm. 
6.3,Phòng rộng^ nhưng khách sạn chưa có tiện nghi gì. Khách sạn còn đang xây dựng dở dang nên chưa có tiện nghi^ thậm chí hồ bơi chưa có. Được cái khuôn viên rất rộng^ phòng rộng^ mới và sạch. Tuy nhiên^ quản lý có vẻ không được chuyên nghiệp. Phòng tắm không có buồng kính hay màn che nên lúc nào cũng ướt. Vòi ở bồn rửa mặt chỉ cần sơ ý mở mạnh một tí là ướt hết quần áo. Có vẻ có rất ít nhân viên nên lúc check-in không có ai mang hành lý của khách vào. Khách sạn nằm bên kia đường^ do vậy phải băng qua đường mới ra biển được. 
7.0,Tạm ổn. Giá OK. Sẽ.... 
6.4,Đẹp^ phòng rộng nhưng hơi cũ. Đẹp^ phòng rộng nhưng hơi cũ
5.0,Ồn ào. 
5.6,Khách sạn lớn^ phòng rộng nhưng cũ kỹ!. Phòng rộng nhưng bố trí phong ngủ kg hợp lý^ phòng tắm nằm sát cửa sổ^ phòng ngủ lại nằm phía trong nên thấy phòng ốc tối tăm^ kg được sạch sẽ. Chăn ga cũ kỹ. Nhà hàng nấu ăn ngon.
3.0,Kém. 
7.2,được. Ksan hơi cũ^ hồ bơi nhỏ
8.0,Rất tốt. 
6.8,Nhân viên lễ tân rất kênh kiệu ^ không vui vẻ nhiệt tình hỗ trợ khách ^ thiếu chuyên nghiệp. thất vọng về bộ phận lễ tân
7.0,Tốt. 
4.7,trung bình. vệ sinh tạm được ^nước trong nhà tắm hơi nhỏ ^ phòng có muỗi ^ thức ăn nhà hàng không ngon
9.0,Ok. 
2.7,Dung ai den khach san nay. Lam do cai khan phu ra giuong bat boi hang le mang ra giuong di giat roi tra lai de khong phai boi thuong so tien nay! 
5.0,Tàm tạm. 
6.3,Ks tot. Noi chung ks tot voi gia tien. Ks nam gan bien^ phong rong^ dau xe rong tuy nhien nen hoan tat be boi
7.0,Tốt. 
7.0,Khách sạn mới nên phòng còn đẹp^ xây dựng chưa hết. Khách sạn này mới xây dựng nên chất lượng công trình cồn tốt^ gần bãi biển và các điểm ăn vặt về đêm. Ăn sáng đơn giảng nhưng rất đậm đà. Bãi đậu xe oto rộng rãi nhưng ít cây xanh nên rất nóng xe.
5.0,Tạm ổn. 
10.0,Khách sạn tiện nghi^ đẹp^ gần biển. Đây là lần thứ 2 đến khách sạn này^ thích mọi thứ nơi đây.
7.0,Tốt. 
8.4,Khách sạn tốt^ giá tốt. Vừa qua gđ mình đã có 1 kỳ nghỉ 3 ngày 2 đêm tại ks New Wave. Ks đẹp^ sạch sẽ^ nhân viên nhiệt tình^ đã vậy còn được nghe piano nữa chứ
10.0,Xuất sắc. 
8.0,Sạch sẽ. Nhân viên nhiệt tình^ phòng sạch sẽ^ tuy nhiên mùi trong phòng hơi khó chịu
7.0,Tốt. 
10.0,Trên cả tuyệt vời. Tốt^ khách sạn có chỗ đậu xe rộng rãi^ phòng máy lạnh mát^ vị trí thuận tiện ngay trung tâm Bãi Sau^ sát Imperial^ bên cạnh có siêu thị Family Mart và Circle K tiện lợi. Hồ bơi sạch sẽ. 
3.0,Kinh khủng. 
8.4,Khách sạn tuyệt. Khách sạn sạch sẽ rộng rãi^tiện nghi.Có điều hơi nhiều muỗi
5.0,Tàm tạm. 
10.0,Sạch sẽ^ nhân viên nhiệt tình . Không gian thoáng mát
4.0,Thất vọng. 
8.0,Khach san phong dep. Quang canh khach san binh thuong^tuy nhien phong rat rong va hien dai^be boi phu hop cho nha co tre nho^neu di vung tau gia dinh minh se tiep tuc o New Wave
8.0,Phòng rộng rãi. 
8.7,Khach san rat dep. Rat tot^ lan sau se ghe lai
5.0,Tàm tạm. 
6.8,Tạm ổn. Phòng rộng rãi^ đẹp đẽ^ một vài chỗ không sạch lắm^ nhân viên thì hơi hời hợt nhưng cũng tốt^ tốt nhất là chú bảo vệ ^^^ đồ ăn sáng cũng bình thường thôi. tóm lại thoải mái
7.0,Tốt. 
6.0,4 sao nhưng như Nhà nghỉ. Nội thất cơ sở vật chất rất chán! Như nhà nghỉ nhà nước. Ăn sáng xin cái tô! Nhân viên kêu ko có tô. Xin đổi khăn mấy lần mới có. Wc thì ko thoát mùi hôi rình. Nội thấy thấy ghê. Tiền thì trả cho ks 4 sao. Nhưng phòng như nhà nghỉ. Phụ thu bé con mình thêm 200k
8.0,Rất tốt. 
2.0,Chấp nhận được. quá tệ
7.0,phòng sạch sẽ view đẹp.... 
8.8,Chỗ ở tốt. Khách sạn gần biển^ buffer sáng ngon và đa dạng món^ sẽ quay lại khi đến vũng tàu. 
7.0,Tốt. 
10.0,Trên cả tuyệt vời. Ks tốt đã giới thiệu rất nhiều người đến ở^ bãi xe rộng ^ ăn sáng ngon nhiều món^ hồ bơi to ^ bãi biển đối diện nên rất tiện lợi. Sát bên có 2 cửa hành tiện lợi 
7.0,Tạm được. 
9.6,Khách sạn tốt để ở. Ks sạch sẽ gần biển. Hồ bơi sạch thấy thoải mái thư thả? Và bác bảo vệ rất nhiệt tình. Nhân viên tạm ổn vì để kh đặt trước phải chờ. Và khi đặt qua agoda thì phải liên lạc dù trả tiền trước nhưng nv vẫn k xd được là phòng ra sao.nếu ok ks nên gọi báo kh trước 1 ngày nếu kh đặt phòng thành công.cảm ơn
4.0,Thất vọng. 
8.8,Good . Gần trung tâm thành phố^ sát biển^ tiện nghi
6.0,Dễ chịu. 
9.6,Trên cả tuyệt vời. Sẽ giới thiệu thêm nhiều người và cơ quan tới ở. Khách sạn rất rộng và hồ bơi cực đã^ bãi xe thì rộng lắm.
5.0,Tàm tạm. 
10.0,Trên cả tuyệt vời. Khách sạn rộng rải thoáng mát^ bãi xe lớn thích hợp gđ có ô tô^ hồ bơi rộng . Phòng ốc rộng 
1.0,Quá tệ. 
5.2,Trên Trung Bình. Nước yếu^ không có nước nóng^ cửa toilet bị hỏng^ tivi hư^ phòng rộng nhưng hơi ẩm
1.0,Quá tệ. 
4.8,Ko xứng đáng là Ks 4 sao.. Trang thiết bị cơ bản^ sàn nhà rất bẩn^ hồ bơi khá bẩn khi khách đi tắm biển mang cát về hồ bơi nhưng ko đc ks xử lý thường xuyên^ ăn sáng tương đối^ nói chung là ko xứng với ks 4 sao.
4.0,Thất vọng. 
8.0,Mình ở nhà ống cảm giác chặt hẹp . Nhà ống mình cảm giác chặt hẹp không thoải mái! Nhà về sinh cặp bên giường muốn đi phải bò qua cái giường để bước xuống.không gian trong nhà ống chỉ vừa đủ đặt giường và bàn.không thoải mái cho lắm.do đi ngày Tết giá hơn 1triẹu7 
7.0,Tốt. 
10.0,New Wave đáng đồng tiền. Phòng rộng rãi^ sạch sẽ^ không gian thoáng mát^ bãi đậu xe ôtô thoải mái^ hồ bơi đẹp^ ngay bãi biển quá thuận tiện. 
10.0,Xuất sắc. 
9.6,Trên cả tuyệt vời. Khách sạn khá đẹp cần đầu tư cảnh quan
8.3,Rất tốt. 
9.2,Lựa chọn lý tưởng khi đến Vũng Tàu.. Vị trí tuyệt vời^ hồ bơi nước ấm an toàn cho trẻ em^ buffet sáng phong phú.
4.0,Thất vọng. 
8.8,Tuyệt vời. KS tuy hơi cũ nhưng tiện nghi ok. Đồ ăn sáng ngon. bể bơi ok.
1.0,Cực kỳ tệ. 
6.4,Hài Lòng. Tương đối ổn^ ăn sáng đơn điệu
5.8,Phòng ốc xuống cấp. 
10.0,Trên cả tuyệt vời. mọi thứ đều ổn
6.0,Dễ chịu. 
10.0,Sẽ quay lại Newwave Hotel. Phòng sạch sẽ^ thoáng mát^ tiện nghi. Hình ảnh minh hoạ trên agoda đúng với thực tế
8.3,Rất tốt. 
9.6,địa điểm và phòng ốc sạch sẽ^ nhu cầu cơ bản^ gần thiên nhiên. lưu ý về an toàn và hệ thống ống nước
7.0,Tốt. 
9.2,Trên cả tuyệt vời. Phòng sạch sẽ ^ nhân viên nhiệt tình vị trí thuận tiện nên tôi sẽ quay trở lại nếu đên VT.  Điieerm trừ duy nhất là khăn có mùi thuốc tẩy.
10.0,Rất hài lòng. 
10.0,Hoàn toàn thư giãn. Với giá tiền như thế mà được ở KS 4 sao thì quá tuyệt^ k có gì để phàn nàn
7.0,Tốt. 
5.6,Nhân viên lễ tân tệ hại. Tôi thất vọng khi ks 4 sao mà có NV như vậy. Ăn nói chặn đầu^ cộc lốc^ hỗ trợ kém.. Đèn xài bằng remote mà hư hỏng cũng không biết sửa. Tệ hại. 
7.0,Tốt. 
4.8,Nhân viên tệ^ hư đèn. Nhân viên lễ tân cả nam lẫn nữ như shit^ ăn nói hậm hực. Phòng tắm ko có đèn. Phòng khách hư nửa dàn đèn chứ không phải ko biết xài. Vị trí thì tốt
7.0,Tốt. 
4.4,Rất tệ cả nhân viên cả phòng ốc. Tôi chưa thấy ks 4 sao nào mà tệ như ở đây New Wave: lễ tân tệ hại^ mặt cau có^ không nhiệt tình^ chặn đầu. NV dọn phòng ẩu^ check out báo thiếu đồ^ tôi lên chỉ thì nói em không để ý. Đèn hư ở toilet và phòng ngủ luôn 
7.5,Tốt. 
4.4,Nhân viên lễ tân tệ hại^ đèn hư^ nước yếu. Tôi chưa thấy ks 4 sao nào mà tệ như ở đây New Wave: lễ tân tệ hại^ mặt cau có^ không nhiệt tình^ chặn đầu. NV dọn phòng ẩu^ check out báo thiếu đồ^ tôi lên chỉ thì nói em không để ý. Đèn hư ở toilet và phòng ngủ luôn
9.0,Tuyệt hảo. 
8.4,Vị trí ok nhưng vẫn còn sai sót nhỏ.  Phòng không có két sắt^ tivi thì loa hư nên rất rè còn lại thì ổn. Điểm cộng lớn nhất là vị trí quá ok 
7.0,Tốt. 
9.2,vị trí tốt. phòng rộng sạch
7.0,Tốt. 
2.0,New Wave. Rất yên tĩnh ^ chỗ ở rất thoáng ^ giá cả cũng vô cùng hợp lý 
7.0,Thoai Mai gan bien nhắn.... 
8.0,Rất tốt. Ks đẹp^ phòng rộng^ nhân viên nhiệt tình. Sẽ tiếp tục ủng hộ ks nếu giá cả hợp lý
6.3,Không như mong đợi. 
8.4,Phòng dạng thùng phi ống. Khách sạn ăn sáng ngon^ phòng hơi nhỏ và có mùi ẩm chút nếu cải thiện được phần này thì tốt^ bể bơi trẻ con chạy nhảy rất thích. Mỗi quả bãi biển không có không gian còn nếu ngồi ghế thu tiền phí rất cao.
5.4,Tạm được. 
9.2,Khách sạn đẹp^ vị trí thuận lợi. Nhưng máy lạnh hình như lâu rồi k vệ sinh nên hơi dơ và k lạnh lắm.. Vòi nước chỉnh nóng lạnh OK^ để dùng thì hơi k quen. Nên gắn bảng hướng dẫn thì khách đỡ phải nghiên cứu 
7.1,Khách sạn. 
7.2,Tạm được. Phòng lnn Circle không tốt lắm
5.0,Tàm tạm. 
8.8,Cần cải thiện vệ sinh trong phòng. Lần này tôi ở phòng tầng trệt^ nói chung dịch vụ ăn sáng^ hồ bơi và các tiện nghi rất tuyệt vời^ nhân viên thân thiện^ kể cả các anh bảo vệ. Có điểm này khách sạn cần lưu ý và cải thiện ngay: “trong phòng có mùi ẩm mốc và muỗi”. Thân!!
10.0,Tuyệt vời. 
8.0,Rất tốt. Phòng k thông thoáng hơi ngột ngạt 
7.5,Tốt. 
10.0,Đánh giá chất lượng . Khách sạn tuyệt vời ^ nhân viên phục vụ thân thiện. Bãi đỗ xe rộng rãi ^ hồ bơi sạch sẽ ! . 10/10
6.7,Dễ chịu. 
9.6,Trên cả tuyệt vời. Nhân viên thân thiện^ chu đáo. Buffet sáng ngon. Phòng nhà ống hơi chật. Bãi biển bàn ghế hơi cũ.
7.5,Tốt. 
4.8,Đừng nên ở đây.. Ngoài vị trí gần biễn (Trên đường Thuỳ Vân) Thì không được gì cả.. Mình vô tình (do không đọc kỹ mô tà phòng)  đặt Circle Inn với giá khá là cao tuy là trong đợt dịch. Phòng rất bí. Có mùi ẩm mốc khá nặng vào ban đêm. Có muỗi^ chăn mỏng và nệm năm bị ngứa. Khi check-in Nhân viên rất thiếu thân thiện với khách^ đặt biệt là bell man khi được hỏi chuyện không thèm dòm mặt khách. thái độ khinh khỉnh rất tệ. Mình xem trên Youtube nói ăn sáng rất ngon^ nhưng khi trải  nghiệm thì rất là tệ^ mình có cảm giác là ăn phải đồ cũ hôm trước do thức ăn rất khô và món ăn nấu rất tệ. Tóm lại ngoài cơ sổ đồ sộ và vị trí thuận tiện thì nếu cho mình chọn lại thì mình sẽ không đến đây và đánh khách sạn này xuống 2 sao. Mình chưa bao giờ thấy khách sạn 4 sao nào tệ như vậy.. . 
10.0,Chuyến đi cực kỳ đáng.... 
10.0,Trên cả tuyệt vời. Khách sạn đầy đủ tiện nghi vị trí tốt ^ Nhân viên khách sạn ^ tuyệt vời ^ bé nhà em để quen túi xách ở nhà hàng ăn sáng bên trong có cái điện thoại của bé ^sau 3 tiếng đi chơi mới phát hiện nhưng thật may mắn nhân viên nhà hàng đạ giữ hộ dùm mình ^ cám ơn chị nhân viên nhà hàng nhìu nhé^ chúc khách sạn mình tiếp tục phát triển
6.3,Dễ chịu. 
10.0,Trên cả tuyệt vời. Khách sạn đầy đủ tiện nghi vị trí tốt ^ Nhân viên khách sạn ^ tuyệt vời ^ bé nhà em để quen túi xách ở nhà hàng ăn sáng bên trong có cái điện thoại của bé ^sau 3 tiếng đi chơi mới phát hiện nhưng thật may mắn nhân viên nhà hàng đạ giữ hộ dùm mình ^ cám ơn chị nhân viên nhà hàng nhìu nhé^ chúc khách sạn mình tiếp tục phát triển
7.1,Tốt. 
9.6,Trên cả tuyệt vời. Khách sạn đầy đủ tiện nghi vị trí tốt ^ Nhân viên khách sạn ^ tuyệt vời ^ bé nhà em để quen túi xách ở nhà hàng ăn sáng bên trong có cái điện thoại của bé ^sau 3 tiếng đi chơi mới phát hiện nhưng thật may mắn nhân viên nhà hàng đạ giữ hộ dùm mình ^ cám ơn chị nhân viên nhà hàng nhìu nhé^ chúc khách sạn mình tiếp tục phát triển
5.0,Khách sạn không xứng 4.... 
6.0,Mậu dịch. Khách sạn lớn nhưng cũ kỹ. Phong cách quản lý và phục vụ kiểu mậu dịch quốc doanh. Ngoại cảnh tồi tàn và không được chỉnh trang
4.6,Không đáng giá tiền đã.... 
6.4,Địa điểm tốt^ nhân viên nhiệt tình nhưng chưa chuyên nghiệp. Địa điểm tốt nhưng chưa xứng với 4 sao
10.0,Sẽ quay lại. 
5.6,Thất vọng về khách sạn. Wifi không dùng được^ sóng rất yếu không thể kết nối được^ tivi không coi được^ trong phòng không có điện thoại^ ăn sáng thì cũng tạm được. Nhìn chung 1 ks 4 sao mà không dùng được wifi^ bữa sáng bình thường thì thật sự thất vọng. Điểm sáng duy nhất là vị trí tốt^ chỉ băng qua đường là tới biển.
3.3,Kém. 
6.0,Khách sạn có thể lựa chọn !. Khách sạn đẹp^ rộng rãi^ thoáng mát^ khuân viên đẹp^ có bể bơi^ gần bãi biển. Tại thời điểm lưu trú^ do ít khách ở nên ăn sáng ít^ chỉ lựa theo 1 vài món ăn.
6.0,ổn. 
3.2,Giường toàn con rệp. Giường vệ sinh quá bẩn^ toàn rệp và bọ nhẩy. Lễ tân ks thì ko chỉ dẫn khách rõ ràng^ còn ko đưa phiếu ăn sáng...vv...
7.9,Tốt. 
7.6,Khách sạn Bốn sao mà nhân viên 1 sao. Khách sạn gần biển nên thuận tiện cho việc tắm biển và có hồ bơi cho bé nên hợp gia đình có bé đi cùng. Sân vườn và chổ đậu xe rộng rãi^ thoáng! . Khách sạn không có  Bell để giúp chuyển hành lý. Khách tự tìm hiểu và tự lo khi lên phòng.. Nhân viên tiếp tân không có nổi 1 nụ cười. Tiếp khách với thái độ rất lạnh nhạt.. Không thể ngủ nổi cho đến khi quán bar trước cửa khách sạn ngừng hoạt động (12 giờ đêm)! Lời khuyên dành cho bạn nào khó ngủ thì nên mang theo tai đeo chống ồn!
9.2,Good. 
8.0,Mọi thứ đều oke. Với giá tiền như thế này thì không mong mỏi điều gì tốt hơn cả.
6.7,tốt. 
8.4,Cần cải thiện thêm về vệ sinh. Phòng còn quá nhiều muỗi. Tối ngủ nghe tiếng chuột chạy trên trần phòng. 
6.7,Dễ chịu. 
10.0,Rat dang de lua chon cho ky nghi voi gia dinh. Khach san rat tot^ phong oc sach se
7.9,Tốt. 
8.8,Phòng rộng rãi^ tiện nghi ổn. Phòng rất rộng^ hơi dở ở chỗ kê tới 3 giường đơn.  Tivi to^ nhưng màn hình bi sọc đứng. Máy lạnh âm trần^ 4 hướng rất mát.. Toilet rộng^ nhưng không phân ra khu ướt^ khu khô nên hơi bất tiện.. Hồ bơi rộng rãi.. So với 1tr/đêm vào thứ 6 thì chấp nhận được...
7.5,Tốt. 
9.2,Khách sạn rộng rãi thoáng mát. Khách sạn phục vụ rất tốt^ lại có bãi đậu xe. Phòng rộng rãi ^ thoáng mát. Lễ tân làm việc rất nhanh^ không phải đợi lâu khi check in cũng như trả phòng. Có người giúp đẩy hành lý lên xuống cho khách. Bãi tắm riêng và hồ bơi sạch sẽ^ các bé rất thích. Điểm trừ là có quá nhiều gián^ mình thuê 3 phòng thì hai phòng có so-fa  khá cũ^ lớp da bọc ghế thì tốc lên nên ruột ghế loài ra gây mất thẩm mỹ. Máy lạnh không lạnh dù mở hết công suất. Điểm tâm sáng rất ngon^ đa dạng món ăn. Mình thấy đây là địa điểm tuyệt vời cho gia đình.
8.3,Rất tốt. 
9.2,Gia đình chúng tôi có kỳ nghỉ tuyệt vời. Khách sạn phục vụ rất tốt^ lại có bãi đậu xe. Phòng rộng rãi ^ thoáng mát. Lễ tân làm việc rất nhanh^ không phải đợi lâu khi check in cũng như trả phòng. Có người giúp đẩy hành lý lên xuống cho khách. Bãi tắm riêng và hồ bơi sạch sẽ^ các bé rất thích. Điểm trừ là có quá nhiều gián^ mình thuê 3 phòng thì hai phòng có so-fa  khá cũ^ lớp da bọc ghế thì tốc lên nên ruột ghế loài ra gây mất thẩm mỹ. Máy lạnh không lạnh dù mở hết công suất.. 
7.1,Đáng giá. 
6.8,Phòng quá tệ. Phòng ẩm thấp quá ^ nghe mùi mốc và gián quá^ không xứng là 4 sao ^ sẽ ko quay lại
7.1,Ky nghi OK. 
8.4,Ổn trong tầm giá. Ks không phải là mới lắm^ chấp nhận được
8.3,Rất tốt. 
10.0,ok. ok
8.3,Tạm được !. 
7.6,Nhìn chung tốt. Nhân viên hỗ tro khách nhan phòng sớm và trả trễ. Sắp xếp phù hop cho gia địinh có nhiều trẻ nhỏ.  Bảo ve bãi xe nhiet tinh^ nhân viên tiếp tân chua cham soc khach hang chu dao lắm (khong goi dien thong bao gio an sang^ nhan ve buffet hoac hoi khach hang có nhu cầu gi thêm)^ hồ bơi khu vuc tre em dưới đáy hồ có gach bi mẻ làm đứt chân bé nhà mình^ m có p hản ánh mà nhân viên chả hỏi thăm tình hình lun. Hơi thất vọng. Ksan vẫn có khách nước ngoài lưu trú ah. Nên hơi quan ngai.
5.4,Tam duoc. 
8.0,New wave là lựa chọn số 1 khi đến Vũng Tàu. Tiện lợi^ sạch sẽ^ giá cả phải chăng
10.0,Xuất sắc. 
9.2,Quá tuyệt vời. Đáng tiền bỏ ra. Đồ ăn sáng ngon lắm^ thuần việt ! 
8.3,Rất tốt. 
2.8,Chấp nhận được. 1/ phong o thi okey ma tren lau ve tieng on cach am te qua ^ trên lầu có nít chay là tầng dưới kg ngủ đươc ^ và ăn sáng 9:30 là ko có đồ ăn rồi !  TV phòng thì ko xem đc 
4.2,Thất vọng. 
9.6,Trên cả tuyệt vời. Mỗi khi nghỉ tại vũng tàu^ gia đình tôi đều chọn nghỉ tại ks New Way^ ks sạch sẽ^ nhân viên nhiệt tình^ vị trí thuận tiện! 
7.9,Khá. 
10.0,KS tuyệt vời. Đồ ăn sáng ngon^ nhất là món bún và panacota thanh long. Ks sạch^ gần biển^ sang đg là biển^ có bể bơi riêng sạch sẽ. Mình đến ks báo giá phòng 1^1 triệu^ mình mở agoda đặt tại chỗ hết 800k. Các bạn cứ agoda mà đặt nhé
7.9,Tốt. 
7.6,Hài lòng. Hài lòng
6.7,Gia đình vui vẻ. 
9.6,Trên cả tuyệt vời. khach san thoang mat^sach se
5.0,Tàm tạm. 
7.6,ổn. tôi ở đây nhiều lần rồi^ phòng rộng rãi^ vị trí thuận tiên. Tuy nhiên nội thất hơi cũ^ và đồ dùng trong phòng không ở điều kiện tốt nhất.
5.8,Chấp nhận được. 
8.0,Khách sạn tốt. Nhân viên nhiệt tình^ phòng sạch sẽ^ gần biển nên tiện lợi.
4.6,Thất vọng. 
6.8,Tốt !. Tốt !
7.0,Tốt. 
5.6,Không hài lòng. Chúng tôi hối hận khi nghỉ ở khách sạn này . Chuyến đi để vui vẻ cũng gia đình^ nhưng làm mọi người không vui . Mang tiếng là 4 * nhưng :. Nhân viên cư xử cộc lốc . Hồ bơi không có phao cho trẻ con^ hồ bơi kg chuẩn bị khăn tắm . Khi chúng tôi muốn ngồi ghế đá trong khuôn viên sân vườn để uống vài lon bia & nước ngọt thì dc Thông báo thu phí 50 ngàn/ người ^ cho dù không phục vụ gì . Hỏi tại sao thu phí vô lý được nhân viên trả lời “ thu vậy để giữ sự yên lâng cho khách sạn “ . Hồ bơi thì hoạt động đến 18:30 ^ nhân viên nữ trả lời “ ngưng hoạt động vì sau 18:30 để tiết kiệm điện “ . Giá ăn cao hơn Gành Hào . Thiết nghĩ chúng tôi đi nghỉ mát chứ kg phải đi TU^ giá phòng không rẻ mà chất lượng không xứng . Mang lại cảm giác bực bội cho chuyện đi . 
6.3,Dễ chịu. 
2.8,Rất ồn. Lại có rất nhiều kiến . Không cho khách mang thức ăn từ bên ngoài vào phòng ????Phải mua đồ của nhà hàng khách sạn thì mang vào thì OK ????. Thật buồn cười. Tối nhà hàng mở nhạc quá ồn^ khách không thể nghỉ ngơi được ...
7.1,Nói chung là tôi khá.... 
7.2,Review New Wave Hotel. Vị trí thuận tiện^ băng qua đường là đến biển (sát bên có Circle K).. Có sân vườn rộng.. Phòng sạch sẽ (k có bồn tắm)^ nệm lò xo..  Ăn sáng bình thường.. Hồ bơi lớn^ có chỗ để trẻ em bơi. NV lịch sự^ mình có xin đổi phòng NV rất vui vẻ hỗ trợ.. Nhưng với KS 4 mình đánh giá phòng k đẹp lắm. 
2.9,không bao giờ bước vào.... 
10.0,Trên cả tuyệt vời. Mình đã đến khách sạn này mấy lần rồi và lần nào cũng thấy hài lòng^ ba mẹ mình và con mình cũng rất thích nơi này. Sạch sẽ^ tiện nghi^ gần biển^ có hồ bơi cho trẻ nhỏ. Tuy nhiên^ lần này nhận phòng hơi trễ hơn số với dự kiến^ gần 14h30 mới có phòng đó khách trả phòng trễ. 
3.3,Mình sẽ ko ở ks.... 
7.6,Gần bãi biển và hồ bơi ổn. Phòng chất lượng ổn^ có vài khu mới xây dựng. Vệ sinh cần đc làm sạch sẽ hơn^ đặc biệt vs sàn / thảm. Vị trí tiện lợi^ đối diện bãi biển. Nhân viên thân thiện. Hồ bơi rộng rãi^ tuy nhiên có dấu hiệu xuống cấp do gạch nứt mẻ. Có thể sẽ ghé lại nếu hồ bơi đc cải thiện tốt hơn!
4.6,Khá tệ^ sẽ k ghé.... 
7.2,4* như vậy thì ok !. 4* như vậy thì ok !
9.6,Xuất sắc. 
6.0,Cũng tạm ổn. Phù hợp với mức giá
10.0,Xuất sắc. 
7.6,Giá vừa chất lượng^ vị trí tốt. Vị trí ngay bãi Thùy Vân^ view hồ bơi nhưng thực sự là hơi xa. Mọi thứ còn lại ổn!
7.5,Chuyến đi này rất vui. 
2.0,phòng bẩn . đáng 1 *. quá tệ . phục vụ bẩn . an sáng bẩn . phòng bẩn . tolet bẩn 
5.4,Khá ổn. 
7.2,Tạm được. Ưu: vị trí thuận lợi^ ksan mới^ phòng rộng. Nhược: nước nóng có chậm^ buffet nghèo nàn^ nhân viên ko nhiệt tình
10.0,Xuất sắc. 
5.2,Khách sạn này hoàn toàn  không đủ tiêu chuẩn 4 sao. Tiện nghi trong phòng quá tệ^ nhà vệ sinh nhìn kg sach sẽ không có đầy đủ các vật dùng cá nhân^ khăn tắm sờn rách^ gối nằm cứng lục cục^ bao gối cũ đen^ nói chung khách sạn này chỉ đủ chuẩn 3 sao
9.6,Hài lòng. 
6.4,Đánh giá New Wave Hotel. Hệ thống nước toilet hơi yếu.
10.0,quá tuyệt. 
6.8,Tạm được . Vi tri khach san và phong ngu tot. Buffe sang kem. Phong tam thiet ke khong tien dung.
2.5,Ok. 
7.6,Phòng ốc nhỏ. Phòng bên khu mới nhỏ bằng nữa phòng khu cũ. 
10.0,Xuất sắc. 
6.8,phù hợp với gia đình có trẻ nhỏ. sẽ quay lại
7.5,Tốt. 
7.3,Tiềm năng nếu biết khai thác. Tiếc cho bãi biển có tên ks chưa có sự phục vụ đúng mức
10.0,Xuất sắc. 
7.7,Tạm được. 
7.9,Tuyệt vời. 
4.3,khong hai long . it khong gian xanh^ ve sinh khong tot^ ghe salon bi moc^ dia diem kha xa nhung noi an uong noi tieng^ khong co bon tam
10.0,gia đình sẽ tiếp tục.... 
